JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460057.814537,7.100,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,18.035,17.192,,PNV J17224490-4137160,VVS,STD,,,,
2460057.814722,8.053,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,18.026,17.414,,PNV J17224490-4137160,VVS,STD,,,,
2460057.814861,8.924,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,17.160,16.802,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815000,7.129,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.985,17.165,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815197,8.071,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,18.029,17.450,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815336,8.918,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,17.177,16.812,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815475,7.185,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.971,17.227,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815671,8.087,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,18.050,17.423,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815810,8.896,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,17.174,16.820,,PNV J17224490-4137160,VVS,STD,,,,
2460057.815949,7.169,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,18.080,17.252,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816146,8.108,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,18.048,17.435,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816285,8.932,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,17.169,16.838,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816424,7.188,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.966,17.218,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816609,8.092,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,18.012,17.395,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816748,8.941,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,17.143,16.793,,PNV J17224490-4137160,VVS,STD,,,,
2460057.816887,7.114,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.053,17.256,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817072,8.068,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.066,17.451,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817211,8.933,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.179,16.828,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817338,7.053,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.038,17.249,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817546,8.059,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.044,17.439,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817674,8.925,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.169,16.802,,PNV J17224490-4137160,VVS,STD,,,,
2460057.817813,7.125,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.033,17.210,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818009,8.123,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.022,17.429,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818148,8.925,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.197,16.827,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818287,7.080,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.087,17.248,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818472,8.092,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.005,17.403,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818611,8.937,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.139,16.787,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818750,7.177,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.976,17.210,,PNV J17224490-4137160,VVS,STD,,,,
2460057.818935,8.117,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,17.998,17.418,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819074,8.930,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.218,16.868,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819213,7.054,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.055,17.194,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819410,8.131,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.031,17.483,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819549,8.910,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.171,16.797,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819688,7.144,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.063,17.276,,PNV J17224490-4137160,VVS,STD,,,,
2460057.819873,8.097,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,18.069,17.466,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820012,8.935,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,17.208,16.850,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820150,7.181,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,18.058,17.248,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820347,8.072,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.070,17.429,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820486,8.901,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.213,16.856,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820625,7.138,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.128,17.373,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820833,8.061,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.092,17.437,,PNV J17224490-4137160,VVS,STD,,,,
2460057.820961,8.921,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.163,16.814,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821100,7.112,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.025,17.220,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821296,8.128,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.055,17.449,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821435,8.932,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.153,16.796,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821574,7.206,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.959,17.190,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821771,8.110,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.030,17.405,,PNV J17224490-4137160,VVS,STD,,,,
2460057.821921,8.952,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.160,16.797,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822049,7.138,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.008,17.255,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822257,8.160,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.083,17.473,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822396,8.921,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.234,16.848,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822535,7.035,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.147,17.376,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822731,8.107,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.043,17.425,,PNV J17224490-4137160,VVS,STD,,,,
2460057.822870,8.943,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.181,16.828,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823009,7.121,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.173,17.351,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823194,8.039,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.089,17.433,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823333,8.907,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.239,16.878,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823472,7.191,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.180,17.359,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823669,8.133,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.050,17.479,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823808,8.917,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.239,16.882,,PNV J17224490-4137160,VVS,STD,,,,
2460057.823947,7.286,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.059,17.257,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824132,8.091,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.070,17.441,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824271,8.921,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.178,16.812,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824410,7.125,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.040,17.284,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824606,8.064,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.082,17.454,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824745,8.974,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.180,16.839,,PNV J17224490-4137160,VVS,STD,,,,
2460057.824884,7.048,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.188,17.389,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825069,8.048,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.080,17.455,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825208,8.950,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.204,16.845,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825347,7.120,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.075,17.284,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825544,8.087,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.089,17.508,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825683,8.926,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.189,16.825,,PNV J17224490-4137160,VVS,STD,,,,
2460057.825822,7.114,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.156,17.320,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826007,8.090,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.051,17.451,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826146,8.945,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.213,16.870,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826285,7.116,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.061,17.390,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826470,8.103,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.046,17.431,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826609,8.948,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.178,16.823,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826748,7.153,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.134,17.334,,PNV J17224490-4137160,VVS,STD,,,,
2460057.826933,8.108,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.049,17.417,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827072,8.942,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.195,16.820,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827211,7.112,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.044,17.261,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827419,8.102,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.057,17.438,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827558,8.925,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.193,16.819,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827697,7.178,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.111,17.297,,PNV J17224490-4137160,VVS,STD,,,,
2460057.827894,8.070,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.028,17.436,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828032,8.931,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.179,16.818,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828171,7.092,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.243,17.349,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828356,8.110,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.045,17.457,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828495,8.930,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.188,16.813,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828634,7.126,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.042,17.254,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828831,8.118,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.016,17.427,,PNV J17224490-4137160,VVS,STD,,,,
2460057.828970,8.938,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.205,16.854,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829109,7.148,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.094,17.343,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829294,8.112,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.010,17.401,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829433,8.931,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.162,16.802,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829572,7.116,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.022,17.205,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829757,8.082,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.023,17.402,,PNV J17224490-4137160,VVS,STD,,,,
2460057.829896,8.943,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.164,16.804,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830035,7.118,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.982,17.236,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830220,8.092,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.024,17.422,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830359,8.932,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.171,16.808,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830498,7.171,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.995,17.223,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830683,8.019,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.164,17.471,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830822,8.936,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.208,16.834,,PNV J17224490-4137160,VVS,STD,,,,
2460057.830961,7.097,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.109,17.214,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831134,8.074,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.075,17.427,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831273,8.915,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.183,16.797,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831412,7.162,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.012,17.233,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831597,8.062,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.049,17.402,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831736,8.957,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.152,16.803,,PNV J17224490-4137160,VVS,STD,,,,
2460057.831875,7.146,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.020,17.247,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832049,8.099,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.071,17.456,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832188,8.934,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.181,16.827,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832326,7.129,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.970,17.205,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832500,8.043,0.007,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,18.122,17.512,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832639,8.946,0.004,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,17.188,16.839,,PNV J17224490-4137160,VVS,STD,,,,
2460057.832778,7.079,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,18.090,17.243,,PNV J17224490-4137160,VVS,STD,,,,
